track_id,track_name,track_number,track_popularity,explicit,artist_name,artist_popularity,artist_followers,artist_genres,album_id,album_name,album_release_date,album_total_tracks,album_type,track_duration_min,track_popularity_IQR,artist_popularity_IQR,artist_followers_IQR,album_total_tracks_IQR,track_duration_min_IQR,track_number_std,track_popularity_std,artist_popularity_std,artist_followers_std,album_total_tracks_std,track_duration_min_std,track_number_norm,track_popularity_norm,artist_popularity_norm,artist_followers_norm,album_total_tracks_norm,track_duration_min_norm
3mQDTYp5hLDefYufQhWbo2,Arid night,1,14,False,Gary O'Slide,30,5450,southern gothic,0bnhjrfpPXBzweqWbxRfMP,Arid Night,2021-01-08,1,single,2.1,14,30,5450.0,1.0,2.1,-0.7885328421450252,-1.6106115068858473,-2.022415392752759,-0.6318571907086871,-1.0759693608774363,-1.3165649385320481,0.0,0.14141414141414144,0.3,3.7446200459776125e-05,0.0,0.15104166666666666
6sQckd3Z8NPxVVKUnavY1F,â€˜tis the damn season,4,65,False,Taylor Swift,100,145489371,"country, pop, indie, folk",6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07,17,album,3.83,65,100,67437897.5,17.0,3.83,-0.29286492491601457,0.5309239943758339,1.5408622152055595,3.1936882446288606,0.2701025319131552,0.318737793682234,0.0297029702970297,0.6565656565656566,1.0,0.9996374589417871,0.08888888888888889,0.27976190476190477
2etHQJxIbV0soyPhelVs9Y,Best Friend (feat. Doja Cat),1,65,True,Saweetie,65,2640883,soundtrack,28Yv9BE6ZI6dccK0sxbEq4,Best Friend (feat. Doja Cat),2021-01-07,1,single,2.59,65,65,2640883.0,1.0,2.59,-0.7885328421450252,0.5309239943758339,-0.24077658877359961,-0.562557651529454,-1.0759693608774363,-0.8533867080204887,0.0,0.6565656565656566,0.65,0.018145143891525682,0.0,0.18749999999999997
1gcyHQpBQ1lfXGdhZmWrHP,champagne problems,2,66,True,Taylor Swift,100,145396321,"country, pop, indie, folk",6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07,17,album,4.06,66,100,67437897.5,17.0,4.06,-0.6233102030686883,0.5729148865574356,1.5408622152055595,3.191241465628739,0.2701025319131552,0.5361479835141901,0.009900990099009901,0.6666666666666667,1.0,0.998998125188983,0.08888888888888889,0.296875
3Dby3p1m6IOZn2gIIqECgK,gold rush,3,64,True,Taylor Swift,100,145489371,"country, pop, indie, folk",6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07,17,album,3.08,64,100,67437897.5,17.0,3.08,-0.45808756399235145,0.48893310219423236,1.5408622152055595,3.1936882446288606,0.2701025319131552,-0.3902084775089288,0.0198019801980198,0.6464646464646465,1.0,0.9996374589417871,0.08888888888888889,0.22395833333333331
55Vf4bimc1Rtfg0PAQRAo2,happiness,7,63,True,Taylor Swift,100,145396321,"country, pop, indie, folk",6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07,17,album,5.25,63,100,67437897.5,17.0,5.25,0.20280299231299612,0.4469422100126308,1.5408622152055595,3.191241465628739,0.2701025319131552,1.6610094004708353,0.05940594059405941,0.6363636363636365,1.0,0.998998125188983,0.08888888888888889,0.3854166666666667
1kdWw77ZpYOkhxeuhzU1j6,itâ€™s time to go - bonus track,17,65,False,Taylor Swift,100,145396321,"country, pop, indie, folk",6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07,17,album,4.24,65,100,67437897.5,17.0,4.24,1.855029383076365,0.5309239943758339,1.5408622152055595,3.191241465628739,0.2701025319131552,0.7062950886000697,0.15841584158415842,0.6565656565656566,1.0,0.998998125188983,0.08888888888888889,0.31026785714285715
43Ykum9T72UOPhBN31grpN,ivy,10,64,True,Taylor Swift,100,145396321,"country, pop, indie, folk",6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07,17,album,4.34,64,100,67437897.5,17.0,4.34,0.6984709095420067,0.48893310219423236,1.5408622152055595,3.191241465628739,0.2701025319131552,0.8008212580922244,0.08910891089108912,0.6464646464646465,1.0,0.998998125188983,0.08888888888888889,0.3177083333333333
6lCvK2AR2uOKkVFCVlAzzm,tolerate it,5,65,True,Taylor Swift,100,145396321,"country, pop, indie, folk",6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07,17,album,4.09,65,100,67437897.5,17.0,4.09,-0.12764228583967765,0.5309239943758339,1.5408622152055595,3.191241465628739,0.2701025319131552,0.5645058343618369,0.039603960396039604,0.6565656565656566,1.0,0.998998125188983,0.08888888888888889,0.29910714285714285
0MyfdGptOUnUnGzJmiyCOG,VIRUS - Odd Mob Remix,3,59,False,GEN.KLOUD,46,17374,soundtrack,7BIq8KJwrUVHaRsDNY5glN,AUTONOMY (REMIXES),2021-01-07,7,album,3.07,59,46,17374.0,7.0,3.07,-0.45808756399235145,0.2789786412862244,-1.2079519395051432,-0.6315436453803963,-0.5711924010809646,-0.3996610944581445,0.0198019801980198,0.595959595959596,0.46,0.00011937436454828449,0.03333333333333333,0.2232142857142857
5VYWxXUpxuxEmCqMLDqICo,long story short,12,62,False,Taylor Swift,100,145396321,"country, pop, indie, folk",6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07,17,album,3.59,62,100,67437897.5,17.0,3.59,1.0289161876946806,0.4049513178310292,1.5408622152055595,3.191241465628739,0.2701025319131552,0.09187498690106169,0.10891089108910891,0.6262626262626263,1.0,0.998998125188983,0.08888888888888889,0.2619047619047619
5uICWmZTLkpEVbK22PBP6e,marjorie,13,62,False,Taylor Swift,100,145396321,"country, pop, indie, folk",6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07,17,album,4.29,62,100,67437897.5,17.0,4.29,1.1941388267710173,0.4049513178310292,1.5408622152055595,3.191241465628739,0.2701025319131552,0.753558173346147,0.11881188118811882,0.6262626262626263,1.0,0.998998125188983,0.08888888888888889,0.31398809523809523
6uwfVkaOM1mcMkFmSn35ix,"no body, no crime (feat. HAIM)",6,63,False,Taylor Swift,100,145489371,"country, pop, indie, folk",6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07,17,album,3.59,63,100,67437897.5,17.0,3.59,0.03758035323665922,0.4469422100126308,1.5408622152055595,3.1936882446288606,0.2701025319131552,0.09187498690106169,0.0495049504950495,0.6363636363636365,1.0,0.9996374589417871,0.08888888888888889,0.2619047619047619
6a8aUhYbaQBUI8PcJ5ZmQ6,closure,14,60,False,Taylor Swift,100,145443567,"country, pop, indie, folk",6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07,17,album,3.01,60,100,67437897.5,17.0,3.01,1.3593614658473543,0.32096953346782603,1.5408622152055595,3.192483814050445,0.2701025319131552,-0.45637679615343757,0.12871287128712872,0.6060606060606061,1.0,0.9993227459572257,0.08888888888888889,0.21874999999999997
2awNGIJHodfLZSClB3PYhz,coney island (feat. The National),9,63,False,Taylor Swift,100,145396321,"country, pop, indie, folk",6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07,17,album,4.58,63,100,67437897.5,17.0,4.58,0.5332482704656699,0.4469422100126308,1.5408622152055595,3.191241465628739,0.2701025319131552,1.0276840648733967,0.07920792079207921,0.6363636363636365,1.0,0.998998125188983,0.08888888888888889,0.3355654761904762
52OkpDsU6MmPx1AwGOb6Ap,cowboy like me,11,64,True,Taylor Swift,100,145396321,"country, pop, indie, folk",6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07,17,album,4.58,64,100,67437897.5,17.0,4.58,0.8636935486183437,0.48893310219423236,1.5408622152055595,3.191241465628739,0.2701025319131552,1.0276840648733967,0.09900990099009901,0.6464646464646465,1.0,0.998998125188983,0.08888888888888889,0.3355654761904762
66tOfHVH3aUrscg8vExRV4,dorothea,8,62,False,Taylor Swift,100,145443567,"country, pop, indie, folk",6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07,17,album,3.76,62,100,67437897.5,17.0,3.76,0.368025631389333,0.4049513178310292,1.5408622152055595,3.192483814050445,0.2701025319131552,0.25256947503772514,0.06930693069306931,0.6262626262626263,1.0,0.9993227459572257,0.08888888888888889,0.27455357142857145
6Wlq9rqkxrqj5Kls4Kw14H,evermore (feat. Bon Iver),15,64,False,Taylor Swift,100,145443567,"country, pop, indie, folk",6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07,17,album,5.06,64,100,67437897.5,17.0,5.06,1.5245841049236912,0.48893310219423236,1.5408622152055595,3.192483814050445,0.2701025319131552,1.4814096784357405,0.1386138613861386,0.6464646464646465,1.0,0.9993227459572257,0.08888888888888889,0.3712797619047619
3zwMVvkBe2qIKDObWgXw4N,right where you left me - bonus track,16,76,False,Taylor Swift,100,145542136,"country, pop, indie, folk",6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07,17,album,4.08,76,100,67437897.5,17.0,4.08,1.6898067440000282,0.9928238083734515,1.5408622152055595,3.195075716890456,0.2701025319131552,0.5550532174126215,0.1485148514851485,0.7676767676767677,1.0,1.0,0.08888888888888889,0.29836309523809523
2gVhfX2Gy1T9kDuS9azrF7,willow,1,66,False,Taylor Swift,100,145443567,"country, pop, indie, folk",6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07,17,album,3.57,66,100,67437897.5,17.0,3.57,-0.7885328421450252,0.5729148865574356,1.5408622152055595,3.192483814050445,0.2701025319131552,0.07296975300263066,0.0,0.6666666666666667,1.0,0.9993227459572257,0.08888888888888889,0.2604166666666667
3Ofmpyhv5UAQ70mENzB277,Astronaut In The Ocean,1,70,True,Masked Wolf,59,787903,soundtrack,7vus4Q8r5DS2Dl1JClxEsA,Astronaut In The Ocean,2021-01-06,1,single,2.21,70,59,787903.0,1.0,2.21,-0.7885328421450252,0.740878455283842,-0.5462003837414555,-0.6112823431108129,-1.0759693608774363,-1.2125861520906775,0.0,0.7070707070707072,0.59,0.005413573152451191,0.0,0.15922619047619047
1BG8OMufimq5K3t0xn39Al,Oh No I Hope I Don't Fall...,1,0,False,IndieHay,0,2301,soundtrack,5Rt5o1vliErMBeqb5G3l6g,Oh No I Hope I Don't Fall...,2020-12-29,1,single,1.84,0,24,2301.0,1.0,1.84,-0.7885328421450252,-2.1984839974282697,-3.549534367592038,-0.6319399946535702,-1.0759693608774363,-1.5623329792116512,0.0,0.0,0.0,1.580985454274218e-05,0.0,0.13169642857142858
7fA9qOYwh3KXAMK1Eb27DC,let all the poisons that lurk in the mud seep out,1,24,False,Kelsey Lu,40,149030,"alternative r&b, art pop",7e8P3IXeJq44CRqYI4tUim,let all the poisons that lurk in the mud seep out,2020-12-25,1,single,3.52,24,40,149030.0,1.0,3.52,-0.7885328421450252,-1.1907025850698314,-1.513375734472999,-0.628081709474539,-1.0759693608774363,0.025706668256553312,0.0,0.24242424242424243,0.4,0.0010239646338569609,0.0,0.2566964285714286
7zLMYtNJcabv4h4wBnjNQI,M3tamorphosis (feat. Kid Cudi),6,59,True,Playboi Carti,86,15021860,rage rap,2QRedhP5RmKJiJ1i8VgDGR,Whole Lotta Red,2020-12-25,24,album,5.2,59,86,15021860.0,24.0,5.2,0.03758035323665922,0.2789786412862244,0.8282066936138959,-0.2369959693737389,0.8590089850090391,1.613746315724758,0.0495049504950495,0.595959595959596,0.86,0.10321313409884268,0.12777777777777777,0.3816964285714286
15JRvf02KKGHKgC31jrpuh,Meh,11,63,True,Playboi Carti,86,15026799,rage rap,2QRedhP5RmKJiJ1i8VgDGR,Whole Lotta Red,2020-12-25,24,album,1.97,63,86,15026799.0,24.0,1.97,0.8636935486183437,0.4469422100126308,0.8282066936138959,-0.236866096816172,0.8590089850090391,-1.4394489588718498,0.09900990099009901,0.6363636363636365,0.86,0.10324706928858045,0.12777777777777777,0.14136904761904762
7ejepEh5DJ79YI6owGRfkk,New N3on,13,64,True,Playboi Carti,86,15031490,rage rap,2QRedhP5RmKJiJ1i8VgDGR,Whole Lotta Red,2020-12-25,24,album,1.93,64,86,15031490.0,24.0,1.93,1.1941388267710173,0.48893310219423236,0.8282066936138959,-0.2367427454965635,0.8590089850090391,-1.4772594266687118,0.11881188118811882,0.6464646464646465,0.86,0.10327930050442574,0.12777777777777777,0.13839285714285712
4txKMpsSfZRV6durPuHVq0,New Tank,9,67,True,Playboi Carti,86,15031490,rage rap,2QRedhP5RmKJiJ1i8VgDGR,Whole Lotta Red,2020-12-25,24,album,1.49,67,86,15031490.0,24.0,1.49,0.5332482704656699,0.6149057787390372,0.8282066936138959,-0.2367427454965635,0.8590089850090391,-1.8931745724341935,0.07920792079207921,0.6767676767676768,0.86,0.10327930050442574,0.12777777777777777,0.1056547619047619
6i6whmV36EJmxs5zFahMrb,No Sl33p,8,56,True,Playboi Carti,86,15031490,rage rap,2QRedhP5RmKJiJ1i8VgDGR,Whole Lotta Red,2020-12-25,24,album,1.47,56,86,15031490.0,24.0,1.47,0.368025631389333,0.15300596474141964,0.8282066936138959,-0.2367427454965635,0.8590089850090391,-1.912079806332625,0.06930693069306931,0.5656565656565657,0.86,0.10327930050442574,0.12777777777777777,0.10416666666666667
03rcC8SVxCa9UdY5qgkITe,Not PLaying,23,60,True,Playboi Carti,86,15021860,rage rap,2QRedhP5RmKJiJ1i8VgDGR,Whole Lotta Red,2020-12-25,24,album,2.17,60,86,15021860.0,24.0,2.17,2.8463652175343865,0.32096953346782603,0.8282066936138959,-0.2369959693737389,0.8590089850090391,-1.2503966198875396,0.21782178217821782,0.6060606060606061,0.86,0.10321313409884268,0.12777777777777777,0.15624999999999997
3dl8bSF08LQfCf4T6CCksf,On That Time,16,64,True,Playboi Carti,86,15026799,rage rap,2QRedhP5RmKJiJ1i8VgDGR,Whole Lotta Red,2020-12-25,24,album,1.7,64,86,15026799.0,24.0,1.7,1.6898067440000282,0.48893310219423236,0.8282066936138959,-0.236866096816172,0.8590089850090391,-1.6946696165006683,0.1485148514851485,0.6464646464646465,0.86,0.10324706928858045,0.12777777777777777,0.1212797619047619
5uYqmEN6TAAE8ss8YmprNV,Teen X (feat. Future),10,57,True,Playboi Carti,86,15026799,rage rap,2QRedhP5RmKJiJ1i8VgDGR,Whole Lotta Red,2020-12-25,24,album,3.43,57,86,15026799.0,24.0,3.43,0.6984709095420067,0.19499685692302124,0.8282066936138959,-0.236866096816172,0.8590089850090391,-0.059366884286386076,0.08910891089108912,0.5757575757575758,0.86,0.10324706928858045,0.12777777777777777,0.25000000000000006
4CzhtKifG867Lu5DNQVBSA,Vamp Anthem,12,69,True,Playboi Carti,86,15031490,rage rap,2QRedhP5RmKJiJ1i8VgDGR,Whole Lotta Red,2020-12-25,24,album,2.06,69,86,15031490.0,24.0,2.06,1.0289161876946806,0.6988875631022403,0.8282066936138959,-0.2367427454965635,0.8590089850090391,-1.3543754063289102,0.10891089108910891,0.696969696969697,0.86,0.10327930050442574,0.12777777777777777,0.1480654761904762
0F13K9dwYH2zpTWiR8d628,Go2DaMoon (feat. Kanye West),2,63,True,Playboi Carti,86,15031490,rage rap,2QRedhP5RmKJiJ1i8VgDGR,Whole Lotta Red,2020-12-25,24,album,1.99,63,86,15031490.0,24.0,1.99,-0.6233102030686883,0.4469422100126308,0.8282066936138959,-0.2367427454965635,0.8590089850090391,-1.4205437249734187,0.009900990099009901,0.6363636363636365,0.86,0.10327930050442574,0.12777777777777777,0.14285714285714285
3YJJjQPAbDT7mGpX3WtQ9A,Good Days,1,72,True,SZA,87,33055350,r&b,781cKhbTPwLnPmo9BALQl7,Good Days,2020-12-25,1,single,4.65,72,87,33055350.0,1.0,4.65,-0.7885328421450252,0.8248602396470451,0.8791106594418719,0.23720031897557853,-1.0759693608774363,1.0938523835179055,0.0,0.7272727272727273,0.87,0.22711876373725887,0.0,0.3407738095238096
1BpKJw4RZxaFB88NE5uxXf,ILoveUIHateU,21,75,True,Playboi Carti,86,15031490,rage rap,2QRedhP5RmKJiJ1i8VgDGR,Whole Lotta Red,2020-12-25,24,album,2.25,75,86,15031490.0,24.0,2.25,2.5159199393817127,0.95083291619185,0.8282066936138959,-0.2367427454965635,0.8590089850090391,-1.1747756842938155,0.198019801980198,0.7575757575757577,0.86,0.10327930050442574,0.12777777777777777,0.16220238095238093
0cgD36xPIJBdKUNJRHYDgP,JumpOutTheHouse,5,59,True,Playboi Carti,86,15031490,rage rap,2QRedhP5RmKJiJ1i8VgDGR,Whole Lotta Red,2020-12-25,24,album,1.55,59,86,15031490.0,24.0,1.55,-0.12764228583967765,0.2789786412862244,0.8282066936138959,-0.2367427454965635,0.8590089850090391,-1.8364588707389007,0.039603960396039604,0.595959595959596,0.86,0.10327930050442574,0.12777777777777777,0.11011904761904763
2iqHcRoOfLl1fXCf1bGO0J,King Vamp,17,59,True,Playboi Carti,86,15031490,rage rap,2QRedhP5RmKJiJ1i8VgDGR,Whole Lotta Red,2020-12-25,24,album,3.11,59,86,15031490.0,24.0,3.11,1.855029383076365,0.2789786412862244,0.8282066936138959,-0.2367427454965635,0.8590089850090391,-0.3618506266612824,0.15841584158415842,0.595959595959596,0.86,0.10327930050442574,0.12777777777777777,0.22619047619047616
4CYTQpr2jc4uBScYvpEK2w,Beno!,4,59,True,Playboi Carti,86,15026799,rage rap,2QRedhP5RmKJiJ1i8VgDGR,Whole Lotta Red,2020-12-25,24,album,2.55,59,86,15026799.0,24.0,2.55,-0.29286492491601457,0.2789786412862244,0.8282066936138959,-0.236866096816172,0.8590089850090391,-0.8911971758173507,0.0297029702970297,0.595959595959596,0.86,0.10324706928858045,0.12777777777777777,0.1845238095238095
08dz3ygXyFur6bL7Au8u8J,Over,20,69,True,Playboi Carti,86,15031490,rage rap,2QRedhP5RmKJiJ1i8VgDGR,Whole Lotta Red,2020-12-25,24,album,2.77,69,86,15031490.0,24.0,2.77,2.3506973003053755,0.6988875631022403,0.8282066936138959,-0.2367427454965635,0.8590089850090391,-0.6832396029346094,0.18811881188118812,0.696969696969697,0.86,0.10327930050442574,0.12777777777777777,0.20089285714285712
1Bg2CNZw6S4e9cGWPmi0uI,Place,18,65,True,Playboi Carti,86,15026799,rage rap,2QRedhP5RmKJiJ1i8VgDGR,Whole Lotta Red,2020-12-25,24,album,1.95,65,86,15026799.0,24.0,1.95,2.020252022152702,0.5309239943758339,0.8282066936138959,-0.236866096816172,0.8590089850090391,-1.4583541927702808,0.1683168316831683,0.6565656565656566,0.86,0.10324706928858045,0.12777777777777777,0.13988095238095236
5fSZXFOZfPVW9gvnnG4ZVW,Punk Monk,15,59,True,Playboi Carti,86,15021860,rage rap,2QRedhP5RmKJiJ1i8VgDGR,Whole Lotta Red,2020-12-25,24,album,3.82,59,86,15021860.0,24.0,3.82,1.5245841049236912,0.2789786412862244,0.8282066936138959,-0.2369959693737389,0.8590089850090391,0.30928517673301825,0.1386138613861386,0.595959595959596,0.86,0.10321313409884268,0.12777777777777777,0.27901785714285715
3cWmqvMwVQKDigWLSZ3w9h,Rockstar Made,1,66,True,Playboi Carti,86,15026799,rage rap,2QRedhP5RmKJiJ1i8VgDGR,Whole Lotta Red,2020-12-25,24,album,3.22,66,86,15026799.0,24.0,3.22,-0.7885328421450252,0.5729148865574356,0.8282066936138959,-0.236866096816172,0.8590089850090391,-0.2578718402199116,0.0,0.6666666666666667,0.86,0.10324706928858045,0.12777777777777777,0.234375
29TPjc8wxfz4XMn21O7VsZ,Sky,19,79,True,Playboi Carti,86,15026799,rage rap,2QRedhP5RmKJiJ1i8VgDGR,Whole Lotta Red,2020-12-25,24,album,3.22,79,86,15026799.0,24.0,3.22,2.1854746612290388,1.1187964849182563,0.8282066936138959,-0.236866096816172,0.8590089850090391,-0.2578718402199116,0.1782178217821782,0.797979797979798,0.86,0.10324706928858045,0.12777777777777777,0.234375
1eMNW1HQjF1dbb4GtnmpaX,Slay3r,7,61,True,Playboi Carti,86,15031490,rage rap,2QRedhP5RmKJiJ1i8VgDGR,Whole Lotta Red,2020-12-25,24,album,2.74,61,86,15031490.0,24.0,2.74,0.20280299231299612,0.3629604256494276,0.8282066936138959,-0.2367427454965635,0.8590089850090391,-0.7115974537822557,0.05940594059405941,0.6161616161616162,0.86,0.10327930050442574,0.12777777777777777,0.1986607142857143
2lLG56qpLP3UbcLuzMvkWX,Stop Breathing,3,68,True,Playboi Carti,86,15021860,rage rap,2QRedhP5RmKJiJ1i8VgDGR,Whole Lotta Red,2020-12-25,24,album,3.64,68,86,15021860.0,24.0,3.64,-0.45808756399235145,0.6568966709206387,0.8282066936138959,-0.2369959693737389,0.8590089850090391,0.13913807164713946,0.0198019801980198,0.686868686868687,0.86,0.10321313409884268,0.12777777777777777,0.265625
78YTl0P96kBCBXUSzKoqAm,Control,14,62,True,Playboi Carti,86,15021860,rage rap,2QRedhP5RmKJiJ1i8VgDGR,Whole Lotta Red,2020-12-25,24,album,3.29,62,86,15021860.0,24.0,3.29,1.3593614658473543,0.4049513178310292,0.8282066936138959,-0.2369959693737389,0.8590089850090391,-0.19170352157540324,0.12871287128712872,0.6262626262626263,0.86,0.10321313409884268,0.12777777777777777,0.23958333333333331
7rbalRuIx7sIXFHYTphE0n,Die4Guy,22,59,True,Playboi Carti,86,15031490,rage rap,2QRedhP5RmKJiJ1i8VgDGR,Whole Lotta Red,2020-12-25,24,album,2.18,59,86,15031490.0,24.0,2.18,2.68114257845805,0.2789786412862244,0.8282066936138959,-0.2367427454965635,0.8590089850090391,-1.2409440029383239,0.2079207920792079,0.595959595959596,0.86,0.10327930050442574,0.12777777777777777,0.15699404761904762
1xVVYE1ahLotRpppJViVzs,F33l Lik3 Dyin,24,57,True,Playboi Carti,86,15031490,rage rap,2QRedhP5RmKJiJ1i8VgDGR,Whole Lotta Red,2020-12-25,24,album,3.4,57,86,15031490.0,24.0,3.4,3.0115878566107233,0.19499685692302124,0.8282066936138959,-0.2367427454965635,0.8590089850090391,-0.08772473513403282,0.2277227722772277,0.5757575757575758,0.86,0.10327930050442574,0.12777777777777777,0.24776785714285712
1lw4FrPr3Y8R7Q1Mro2TMe,Still Trappin',6,64,True,Lil Durk,78,9504357,"chicago drill, drill",33lOYXjswrDuzTqTNJYSWy,The Voice,2020-12-24,16,album,2.86,64,78,9504357.0,16.0,2.86,0.03758035323665922,0.48893310219423236,0.4209749669900881,-0.38208044517715933,0.18597303861374323,-0.59816605039167,0.0495049504950495,0.6464646464646465,0.78,0.0653031298097755,0.08333333333333334,0.2075892857142857
3rgH821Aov4K0fAkIcHKos,Main Theme,1,19,False,Adam Skorupa,42,17023,medieval,1DAOXRhkCCdVKMoQW3WbaO,Green Hell (Official Soundtrack),2020-12-21,25,album,2.85,19,42,17023.0,25.0,2.85,-0.7885328421450252,-1.4006570459778394,-1.411567802817047,-0.6315528750357327,0.943138478308451,-0.6076186673408853,0.0,0.19191919191919193,0.42,0.00011696269182142551,0.13333333333333333,0.20684523809523808
7zx1i0jGcFwMBurajgKlO7,Black Magic,1,54,False,Jonasu,44,21223,soundtrack,5AK6JW4lDEomh8p9LdTSV3,Black Magic,2020-12-18,1,single,2.9,54,44,21223.0,1.0,2.9,-0.7885328421450252,0.06902418037821645,-1.3097598711610952,-0.6314424347154692,-1.0759693608774363,-0.560355582594808,0.0,0.5454545454545455,0.44,0.00014582031419409702,0.0,0.21056547619047616
17zEBtrjKKa2hwk9CxWIkX,MARCELINE,1,65,False,Lil God Dan,50,112550,soundtrack,0NBvXFLdqzROOO4O5KhhNf,MARCELINE,2020-12-15,1,single,2.58,65,50,112550.0,1.0,2.58,-0.7885328421450252,0.5309239943758339,-1.0043360761932394,-0.6290409625419698,-1.0759693608774363,-0.862839324969704,0.0,0.6565656565656566,0.5,0.0007733155709628997,0.0,0.18675595238095238
1oQDxrvz8PAxAAs0Sl1dcX,I Don't Want This Night To End,102,44,False,Luke Bryan,74,9406293,"country, acoustic country",4a4OT9y3kV3S36HHf5Zj9q,Best Country Of The Decade: 2011-2020,2020-12-15,136,compilation,3.66,44,74,9406293.0,33.5,3.66,15.898953704564999,-0.35088474143779946,0.21735910367818417,-0.384659068883424,10.28151223454318,0.15804330554557047,1.0,0.4444444444444445,0.74,0.06462934555254844,0.75,0.2671130952380953
